trust_1	populism_1	populism_2	populism_3	populism_4	populism_5	age	gender	hhi	hispanic	cov_beh_sum	cons_biowpn	cons_covax	cons_biowpn_dummy	cons_covax_dummy	white	highered	idlg	pid3	pid2	md_radio	md_national	md_broadcast	md_localtv	md_localpap	md_fox	md_con	md_agg	weight	rw_news	ms_news
4	3	3	3	3	3	68	1	13	0	13.0	3.0	2.0	1.0	0.0	1.0	1.0	4.0	2.0	2.0	1.0	1.0	4.0	3.0	1.0	4.0	2.0	1.0	0.68068993	3.0	1.8333334
3	3	3	4	4	3	53	1	1	0	4.0	3.0	3.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.5
4	3	3	2	3	3	71	2	1	0	17.0	2.0	2.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	3.0	3.0	3.0	4.0	3.0	1.0	1.0	1.0	0.9664874	1.0	2.8333333
2	4	4	4	4	4	53	1	1	1	8.0	1.0	2.0	0.0	0.0	1.0	0.0	6.0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.2213807	1.0	1.8333334
4	2	3	3	2	2	69	1	3	0	3.0	1.0	1.0	0.0	0.0	1.0	0.0		2.0	2.0	4.0	2.0	4.0	4.0	3.0	4.0	1.0	1.0	0.9664874	2.5	3.0
3	1	2	3	2	2	64	1	18	0	18.0	3.0	1.0	1.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	3.0	3.0	3.0	1.0	4.0	3.0	3.0	0.9664874	3.5	2.5
4	3	4	2	3	1	30	2	6	0	14.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	4.0	4.0	1.0	3.0	1.0	4.0	1.0316527	2.0	2.8333333
2	3	4	4	2	1	53	1	23	0	17.0	3.0	1.0	1.0	0.0	0.0	1.0	3.0	2.0	2.0	3.0	1.0	2.0	3.0	1.0	1.0	1.0	4.0	1.0316527	1.0	2.3333333
4	2	3	1	3	1	87	2	2	0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	2.0	3.0	1.0	0.9664874	2.5	2.5
3	3	4	1	3	1	55	1	17	0	17.0	1.0	2.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	3.0	1.0	4.0	4.0	1.0	1.0	3.0	3.0	0.9664874	2.0	2.6666667
3	4	4	3	3	1	63	2	19	0	14.0	2.0	1.0	0.0	0.0	1.0	1.0	6.0	2.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0	4.0	1.0	0.68068993	2.5	1.5
4	3	4	4	4	3	67	2	10	0	4.0	4.0	4.0	1.0	1.0	1.0	0.0	6.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	0.9664874	2.5	1.0
4	1	4	1	2	1	54	1	1	0	16.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.0
4	4	4	2	3	1	82	1	2	0	19.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	1.0	0.9664874	1.0	3.1666667
4	3	4	2	3	2	64	1	2	0	9.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	0.68068993	1.0	2.0
4	2	4	4	2	2	48	1	1	0	10.0	3.0	2.0	1.0	0.0	1.0	1.0	4.0	2.0	2.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	0.68068993	2.0	1.3333334
4	1	3	2	2	2	68	1	2	0	16.0	1.0	1.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	4.0	0.9664874	1.5	2.0
4	3	4	2	3	2	60	1	20	0	17.0	4.0	1.0	1.0	0.0	1.0	0.0	6.0	3.0	2.0	1.0	4.0	3.0	4.0	1.0	4.0	3.0	1.0	0.9664874	3.5	2.3333333
4	4	4	2	3	3	73	1	19	0	14.0	3.0	2.0	1.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	3.0	1.0	3.0	1.0	4.0	3.0	1.0	0.9664874	3.5	1.8333334
4	2	4	2	2	2	66	1	7	0	11.0	2.0	1.0	0.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	1.0	4.0	4.0	2.0	3.0	1.0	4.0	0.9664874	2.0	2.8333333
4	2	4	3	2	2	71	1	21	0	14.0	2.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	1.0	1.0	4.0	4.0	1.0	4.0	3.0	3.0	0.68068993	3.5	2.3333333
3	3	4	2	1	1	40	1	4	0	11.0	3.0	1.0	1.0	0.0	0.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0316527	1.0	1.0
4	3	3	3	3	1	64	1	16	0	9.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.0
3	4	3	3	2	1	61	1	6	0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	4.0	2.0	2.0	2.0	2.0	1.0	1.0	4.0	0.68068993	1.0	2.6666667
1	3	3	3	3	2	72	1	18	0	1.0	3.0	4.0	1.0	1.0	1.0	1.0	7.0	3.0	2.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	0.68068993	1.0	2.0
4	4	3	4	4	4	23	1	2	0	17.0	2.0	4.0	0.0	1.0	1.0	1.0				2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.1666666
3	2	1	3	1	4	19	1	1	1	13.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	3.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	1.8511235	3.5	3.6666667
3	4	3	4	4	3	66	1	13	0	3.0	3.0	4.0	1.0	1.0	1.0	0.0	6.0	2.0	1.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	4.0	0.9664874	3.5	3.6666667
1	2	1	1	2	2	64	1	8	0	4.0	2.0	2.0	0.0	0.0	1.0	0.0		2.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.0
4	4	4	1	1	1	33	2	1	0	13.0	4.0	2.0	1.0	0.0	0.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	3.0	1.0	3.0	1.0316527	2.0	2.1666667
4	3	4	3	4	3	60	1	18	0	17.0	4.0	3.0	1.0	1.0	1.0	0.0	7.0	3.0	2.0	3.0	2.0	4.0	3.0	2.0	4.0	3.0	1.0	0.9664874	3.5	2.5
3	4	4	3	2	2	69	2	17	0	19.0	2.0	1.0	0.0	0.0	1.0	1.0	5.0	2.0	2.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	0.68068993	2.5	3.5
3	3	4	3	2	1	28	1	1	0	15.0	4.0	3.0	1.0	1.0	0.0	1.0	4.0	2.0	1.0	3.0	2.0	3.0	3.0	2.0	3.0	2.0	3.0	1.0316527	2.5	2.6666667
4	3	4	3	3	2	67	1	12	0	16.0	2.0	1.0	0.0	0.0	1.0	1.0	7.0	2.0	2.0	3.0	1.0	4.0	4.0	3.0	2.0	2.0	1.0	0.68068993	2.0	2.6666667
3	4	4	3	3	1	55	1	1	0	13.0	2.0	4.0	0.0	1.0	1.0	0.0		3.0	2.0	3.0	2.0	2.0	4.0	3.0	4.0	4.0	1.0	0.9664874	4.0	2.5
3	2	3	2	2	1	72	2	18		11.0	1.0	1.0	0.0	0.0		0.0	6.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0	1.0	4.0		1.0	2.8333333
3	3	3	3	2	1	34	2	2	0	15.0	1.0	1.0	0.0	0.0	0.0	0.0		3.0	2.0	1.0	1.0	1.0	2.0	2.0	4.0	2.0	1.0	1.4648074	3.0	1.3333334
3	4	4	2	1	1	51	1	12	0	14.0	2.0	3.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	3.0	4.0	4.0	4.0	4.0	1.0	1.0	3.0	0.9664874	1.0	3.6666667
4	4	4	4	1	1	71	2	6	0	20.0	3.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	1.4648074	1.0	2.0
4	2	4	3	4	3	63	2	2	0	15.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	2.0	1.0	1.0	0.9664874	1.5	1.5
3	4	3	4	3	1	20	1	1	0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	0.9664874	1.0	1.3333334
4	4	4	4	4	4	53	1	1	0	3.0	4.0	4.0	1.0	1.0	1.0	0.0	6.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	0.9664874	4.0	4.0
4	3	4	3	2	4	62	1	11	0	19.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	2.0	2.0	4.0	4.0	1.0	3.0	1.0	3.0	0.9664874	2.0	2.6666667
4	3	4	2	3	2	76	2	11	0	18.0	3.0	2.0	1.0	0.0	1.0	1.0	5.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	1.0	1.0	0.68068993	1.5	2.6666667
3	4	4	3	3	1	57	1	5	0	14.0	2.0	2.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	1.0	1.0	3.0	4.0	1.0	2.0	1.0	1.0	0.9664874	1.5	1.8333334
3	3	3	3	3	3	78	1	7	0	12.0	3.0	1.0	1.0	0.0	1.0	1.0	6.0	3.0	2.0	4.0	2.0	1.0	3.0	2.0	4.0	4.0	1.0	0.68068993	4.0	2.1666667
3	4	3	4	3	3	53	2	6	0	12.0	2.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.0
2	4	4	2	4	4	65	1	3	0	1.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	0.9664874	1.0	2.3333333
3	2	3	1	2	2	66	2	23	0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	4.0	1.0	1.0	1.0	0.68068993	1.0	1.8333334
3	3	3	3	3	3	22	1	16	1	12.0	3.0	2.0	1.0	0.0	0.0	0.0	5.0	2.0	2.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	2.0	1.8511235	1.5	2.0
4	4	4	1	3	1	72	1	4	0	18.0	4.0	3.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	1.0	3.0	4.0	4.0	2.0	4.0	3.0	3.0	1.0316527	3.5	2.8333333
4	4	4	4	2	2	55	2	13	0	11.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	1.0	3.0	3.0	4.0	3.0	1.0	1.0	1.0	1.4648074	1.0	2.5
4	3	4	1	2	4	66	2	14	1	14.0	4.0	3.0	1.0	1.0	0.0	1.0	7.0	1.0	1.0	4.0	4.0	4.0	4.0	2.0	4.0	1.0	3.0	1.3037325	2.5	3.5
2	3	3	4	4	3	24	1	14	0	6.0	2.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0	3.0	1.0	0.68068993	3.0	1.5
3	3	3	2	3	2	45	2	4	0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	6.0	2.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.3333334
4	3	4	3	3	2	46	1	5	0	17.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	2.0	1.0	1.0	1.0	3.0	4.0	1.0	4.0	1.0	1.0	0.9664874	2.5	1.8333334
3	3	4	2	3	2	51	1	1	0	12.0	4.0	2.0	1.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	1.0	3.0	4.0	1.0	4.0	2.0	2.0	0.9664874	3.0	2.1666667
2	4	4	1	3	3	61	1	20	0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	6.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	1.0	1.4648074	4.0	1.0
3	3	3	2	3	2	62	1	11	0	15.0	3.0	2.0	1.0	0.0	0.0	1.0	5.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	1.0316527	3.5	3.8333333
2	3	4	3	4	3	60	1	12	0	18.0	4.0	4.0	1.0	1.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	3.0	3.0	3.0	2.0	4.0	2.0	0.9664874	3.0	2.1666667
3	2	3	2	2	1	59	1	13	0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	2.0	0.9664874	4.0	3.0
3	3	2	2	2	2	18	1		0	22.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.4648074	1.0	1.3333334
3	3	3	4	4	4	22	1	1	0	15.0	4.0	4.0	1.0	1.0	0.0	0.0	4.0	1.0	1.0	3.0	4.0	4.0	4.0	4.0	1.0	3.0	3.0	1.4648074	2.0	3.6666667
3	4	4	4	3	3	63	2	3	1	19.0	3.0	3.0	1.0	1.0	0.0	0.0				1.0	1.0	3.0	4.0	1.0	1.0	1.0	3.0	1.8511235	1.0	2.1666667
3	3	3	3	3	3	36	2	5	0	15.0	3.0	3.0	1.0	1.0	1.0	0.0				4.0	4.0	4.0	4.0	2.0	4.0	2.0	2.0	0.9664874	3.0	3.3333333
3	3	2	3	4	2	61	1	16	0	9.0	3.0	3.0	1.0	1.0	1.0	0.0		3.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	0.9664874	1.5	1.8333334
3	3	4	3	2	2	50	1	3	0	7.0	3.0	1.0	1.0	0.0	1.0	0.0	6.0	2.0	2.0	1.0	1.0	3.0	4.0	4.0	3.0	3.0	1.0	0.9664874	3.0	2.3333333
4	4	4	4	4	4	18	1	21	1	4.0	4.0	4.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	3.0	4.0	3.0	4.0	3.0	4.0	4.0	4.0	1.8511235	4.0	3.5
4	4	3	2	2	2	21	2	1	0	20.0	2.0	1.0	0.0	0.0	0.0	0.0		1.0	1.0	2.0	4.0	2.0	1.0	1.0	1.0	1.0	3.0	1.4648074	1.0	2.1666667
2	1	3	1	2	3	18	2	1		6.0	2.0	4.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	3.0	3.0	2.0	3.0	4.0	4.0	4.0	1.0		4.0	2.6666667
1	2	2	1	1	2	36	1	1	0	10.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	2.0	1.0	3.0	2.0	2.0	2.0	2.0	0.68068993	2.0	1.8333334
4	2	4	2	2	1	64	1	9	0	14.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	1.0	2.0	3.0	4.0	4.0	1.0	1.0	1.0	0.9664874	1.0	2.5
3	3	4	3	2	2	53	2	7	1	1.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.3037325	1.0	1.0
3	4	4	1	2	2	63	1	19	0	13.0	3.0	2.0	1.0	0.0	1.0	1.0	6.0	3.0	2.0	1.0	1.0	1.0	4.0	1.0	3.0	1.0	1.0	0.68068993	2.0	1.5
4	4	3	4	3	4	40	1	7	0	6.0	4.0	3.0	1.0	1.0	0.0	1.0	7.0	3.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	3.0	2.0	1.0316527	3.0	2.3333333
4	2	4	3	2	2	63	2	19	0	13.0	2.0	2.0	0.0	0.0	0.0	1.0	7.0	3.0	2.0	1.0	2.0	4.0	3.0	1.0	4.0	1.0	2.0	1.0316527	2.5	2.1666667
3	3	2	2	3	3	19	1	4	0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.4648074	1.0	1.0
4	2	4	4	2	1	57	1	6	0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	3.0	2.0	4.0	1.0	1.0	3.0	3.0	3.0	1.0	1.0	0.9664874	2.0	2.1666667
4	3	4	4	3	3	64	1	6	0	15.0	4.0	2.0	1.0	0.0	1.0	0.0	5.0	1.0	1.0	3.0	1.0	3.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.1666667
3	4	4	3	3	2	49	1	2	0	2.0	4.0	4.0	1.0	1.0	1.0	0.0	7.0	3.0	2.0	3.0	1.0	1.0	3.0	1.0	3.0	3.0	1.0	0.9664874	3.0	1.6666666
4	3	4	3	1	1	54	2	14	0	17.0	4.0	1.0	1.0	0.0	0.0	0.0	4.0	2.0	2.0	3.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	1.4648074	3.5	3.3333333
3	4	4	2	3	2	52	2	11	1	14.0	3.0	3.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	3.0	1.0	3.0	4.0	1.0	1.0	1.0	3.0	1.8511235	1.0	2.5
3	2	2	3	1	1	24	1	1	0	15.0	3.0	1.0	1.0	0.0	1.0	0.0	5.0			1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.3333334
3	4	4	3	3	1	59	1		0	4.0	3.0	3.0	1.0	1.0		0.0		1.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0		1.0	2.0
2	4	4	1	2	1	18	1		0	15.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.1666667
4	3	4	1	3	1	67	2	12	0	6.0	2.0	2.0	0.0	0.0	1.0	0.0		2.0	1.0	3.0	2.0	4.0	4.0	1.0	3.0	1.0	1.0	0.9664874	2.0	2.5
4	4	4	2	3	1	68	1	19	0	12.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0	3.0	2.0	2.0	2.0	1.0	2.0	3.0	4.0	3.0	3.0	0.68068993	3.5	2.1666667
4	3	4	2	2	2	58	1	19	0	13.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	4.0	3.0	1.0	3.0	1.0	1.0	0.68068993	2.0	2.1666667
4	3	3	3	2	1	47	1	20	0	16.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0	4.0	0.9664874	1.0	2.5
3	3	4	2	2	2	40	1	19	0	20.0	4.0	3.0	1.0	1.0	1.0	1.0	4.0	2.0	2.0	2.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	0.68068993	3.0	3.0
4	3	4	3	1	1	69	2	18	1	18.0	2.0	2.0	0.0	0.0	1.0	1.0	4.0	1.0	1.0	3.0	2.0	4.0	4.0	2.0	2.0	3.0	3.0	0.8602093	2.5	3.0
3	4	4	4	3	3	21	1	12	0	10.0	3.0	3.0	1.0	1.0		0.0	4.0	2.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0		1.0	1.6666666
3	4	3	4	2	3	46	1	1	0	5.0	1.0	4.0	0.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	2.0	3.0	2.0	1.0	4.0	2.0	1.0	0.68068993	3.0	1.6666666
3	3	3	2	3	2	61	1	6	0	11.0	2.0	1.0	0.0	0.0	1.0	1.0	7.0	3.0	2.0	3.0	1.0	2.0	3.0	3.0	4.0	3.0	1.0	0.68068993	3.5	2.1666667
4	2	2	2	2	2	65	2	1	1	6.0	2.0	2.0	0.0	0.0	1.0	1.0	5.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	0.8602093	2.0	2.5
4	4	3	4	1	1	43	2	11	1	14.0	4.0	4.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	1.0	1.3037325	2.0	1.6666666
4	4	4	4	4	3	41	1	23	0	5.0	3.0	4.0	1.0	1.0	1.0	1.0	2.0	3.0	2.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	0.68068993	3.0	3.0
3	3	4	3	2	1	46	2	2	0	17.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	1.4648074	2.5	3.5
4	3	4	4	1	1	36	2	1	1	19.0	3.0	3.0	1.0	1.0	0.0	0.0	2.0			1.0	3.0	3.0	4.0	1.0	1.0	1.0	1.0	1.8511235	1.0	2.1666667
2	4	4	2	2	1	71	2	5	0	17.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	4.0	4.0	1.0	4.0	1.0	2.0	1.4648074	2.5	2.1666667
2	3	3	3	2	1	63	1	7	0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	3.0	3.0	4.0	4.0	4.0	1.0	1.0	1.4648074	2.5	2.6666667
4	3	3	3	3	3	40	2	4	1	2.0	4.0	3.0	1.0	1.0	1.0	0.0	4.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2213807	1.0	1.0
4	4	3	3	4	3	40	2	19	1	4.0	3.0	3.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	4.0	3.0	3.0	4.0	2.0	4.0	1.0	4.0	1.3037325	2.5	3.3333333
4	4	4	3	3	3	67	2	6	0	18.0	2.0	1.0	0.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	2.0	4.0	4.0	2.0	3.0	2.0	1.0	0.9664874	2.5	2.5
2	2	2	3	3	3	49	1	21		2.0	3.0	3.0	1.0	1.0	1.0	0.0		2.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0		3.0	3.0
3	4	4	1	2	2	68	2	3	1	19.0	3.0	2.0	1.0	0.0	0.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	4.0	1.0	4.0	4.0	1.0	1.8511235	4.0	1.5
4	4	4	4	4	4	39	2	20	1	7.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.2213807	1.0	2.6666667
4	4	4	3	2	2	66	2	2	1	13.0	2.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	2.0	1.0	1.0	1.2213807	1.5	2.3333333
3	3	3	3	3	4	29	2	9	0	3.0	3.0	4.0	1.0	1.0	1.0	0.0	5.0	3.0	2.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	0.9664874	4.0	3.1666667
3	3	4	1	3	3	49	1	11	0	9.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	3.0	1.0	3.0	3.0	2.0	3.0	4.0	3.0	0.68068993	3.5	2.5
4	3	4	3	3	1	31	2	12	0	7.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	0.9664874	1.0	1.3333334
